coul,exch,kin,solvent,nuc_att_glob,nuc_att_loc,nuc_att,xc,el,struct,tot,charge_atom
0.9852127613637588,-0.3751520507346526,1.2608911189629881,0.0,-0.5006242843593337,-1.5321862034091955,0.0,0.0,-0.16185865817643474,-0.08856027994325388,-0.2504189381196886,0.2790185344883295
0.9848789488951379,-0.37506455440118897,1.260377932175242,0.0,-0.5006349611994982,-1.5316905632721687,0.0,0.0,-0.16213319780247604,-0.08854859084067168,-0.2506817886431477,0.2788095515700977
29.20362040532555,-10.274706173493893,96.53900887764713,0.0,-96.00264929485863,-94.97108798592889,0.0,0.0,-75.50581417130873,-22.830769034181266,-98.33658320549,-0.2770651054951241
29.20293043570433,-10.274439498216413,96.53801398681425,0.0,-96.00266184092138,-94.97001151378068,0.0,0.0,-75.50616843039988,-22.830757054229807,-98.33692548462969,-0.2770006009411876
0.9854534565015206,-0.3752455132983791,1.261188753717894,0.0,-0.5006242947041651,-1.5325557294188406,0.0,0.0,-0.16178332720196997,-0.08856027994325422,-0.2503436071452242,0.27867655597728336
0.9852136127802071,-0.37515190400322734,1.2608857516535497,0.0,-0.5006349630704857,-1.5321864701881467,0.0,0.0,-0.16187397282810312,-0.0885485908406719,-0.250422563668775,0.2790205573884528
29.204423921693433,-10.274969353463057,96.54022324097178,0.0,-96.00264928217938,-94.97231245366922,0.0,0.0,-75.50528392664644,-22.830769034181266,-98.33605296082771,-0.27604299125914267
29.203637977624304,-10.27470906193208,96.5390180088893,0.0,-96.00266181396347,-94.97110879741047,0.0,0.0,-75.50582368679241,-22.83075705422982,-98.33658074102223,-0.27706843414298277
0.9896702867910229,-0.3765244099812423,1.2681994225685465,0.0,-0.5006242860363108,-1.5390785374827796,0.0,0.0,-0.15835752414076332,-0.08856027994325533,-0.24691780408401864,0.2777642408134322
0.9803070656485837,-0.37363977144973803,1.2529336218512803,0.0,-0.5006349587534862,-1.52459241274407,0.0,0.0,-0.16562645544743027,-0.08854859084067157,-0.25417504628810184,0.2800934471663178
29.2133250654858,-10.278185161318886,96.55203598206315,0.0,-96.00264927330208,-94.98603340163012,0.0,0.0,-75.50150678870214,-22.830769034181273,-98.33227582288342,-0.27419353858413587
29.193133615503978,-10.27089798442978,96.52495104717477,0.0,-96.00266185372325,-94.95488246816792,0.0,0.0,-75.51035764364221,-22.830757054229814,-98.34111469787203,-0.2798054767193374
0.9899050521821358,-0.3766156441063895,1.2684864269327583,0.0,-0.5006242951509104,-1.5394404731493438,0.0,0.0,-0.15828893329174964,-0.0885602799432541,-0.24684921323500375,0.27743187373354783
0.980836018430427,-0.3737885333247063,1.2537322102945798,0.0,-0.5006349610495834,-1.5253863439457735,0.0,0.0,-0.1652416095950564,-0.08854859084067224,-0.25379020043572864,0.2802312510888374
29.213890365815807,-10.27836506031161,96.55290904212728,0.0,-96.00264926972527,-94.98689375151153,0.0,0.0,-75.50110867360532,-22.830769034181266,-98.33187770778659,-0.27327378711322936
29.193900998394415,-10.271191898217642,96.5260352458659,0.0,-96.00266183207573,-94.95607313413663,0.0,0.0,-75.50999062016969,-22.830757054229814,-98.3407476743995,-0.27989064934548047
0.9808349152885725,-0.37378861440320565,1.2537370374590076,0.0,-0.500624282325593,-1.5253856727739343,0.0,0.0,-0.16522661675515282,-0.08856027994325344,-0.25378689669840626,0.28022938500313865
0.9895294291327532,-0.37649856705949397,1.2679717458761757,0.0,-0.5006349633850471,-1.538879594735362,0.0,0.0,-0.1585119501709742,-0.08854859084067124,-0.24706054101164543,0.2774812539309319
29.19388359263008,-10.271189070345738,96.52602624902958,0.0,-96.00264931399784,-94.95605252420248,0.0,0.0,-75.50998106688638,-22.830769034181273,-98.34075010106766,-0.2798871951877633
29.212691001722078,-10.277941604180267,96.55111463426212,0.0,-96.00266182697663,-94.98504433579352,0.0,0.0,-75.50184213096622,-22.830757054229807,-98.33259918519603,-0.2741459960731305
0.981081887614596,-0.37388440617877694,1.2540467394807644,0.0,-0.5006242937040326,-1.5257633292349175,0.0,0.0,-0.16514340202236677,-0.0885602799432531,-0.2537036819656199,0.279877246284149
0.9896707145734565,-0.3765241358575753,1.2681933532886789,0.0,-0.5006349647268528,-1.5390781532893192,0.0,0.0,-0.15837318601161177,-0.08854859084067324,-0.246921776852285,0.2777664632058521
29.19492617614462,-10.271536056889268,96.52758380014039,0.0,-96.00264929272912,-94.95764333014654,0.0,0.0,-75.5093187034799,-22.83076903418128,-98.34008773766118,-0.2787644843589412
29.21334236018984,-10.278187951157905,96.55204463864274,0.0,-96.0026617938181,-94.98605371964464,0.0,0.0,-75.50151646578807,-22.83075705422982,-98.33227352001789,-0.2741968196315554
0.9852129837211396,-0.3751521251827359,1.2608914564632638,0.0,-0.5006242843587979,-1.5321865554637868,0.0,0.0,-0.161858524820917,-0.08856027994325477,-0.2504188047641718,0.27901847308592775
0.9848789725142164,-0.37506456362641094,1.2603779643457087,0.0,-0.5006349611999241,-1.5316906020523002,0.0,0.0,-0.16213319001871018,-0.0885485908406708,-0.250681780859381,0.27880954275387626
29.20362085188108,-10.2747063365184,96.53900947446256,0.0,-96.00264929485658,-94.97108868127452,0.0,0.0,-75.50581398630587,-22.830769034181273,-98.33658302048714,-0.2770650038468787
29.202930480194972,-10.274439514312386,96.53801404996673,0.0,-96.00266184091872,-94.97001158466082,0.0,0.0,-75.50616840973022,-22.830757054229814,-98.33692546396003,-0.2770005866129548
